0.13772
0.13238
0.13972
0.14504
0.13462
0.13281
0.13861
0.13648
0.14457
0.13738
0.13317
0.14709
0.14169
0.1393
0.13802
0.14273
0.13766
0.13802
0.14466
0.14056
0.13406
0.13597
0.13939
0.14358
0.14406
0.14062
0.14276
0.14007
0.14211
0.14217
0.13717
0.14391
0.14195
0.13662
0.13851
0.14495
0.13238
0.13835
0.13917
0.14413
0.13652
0.13586
0.13894
0.14221
0.13408
0.13993
0.14238
0.13398
0.12842
0.13794
0.13996
0.13074
0.13379
0.13489
0.13484
0.13937
0.13352
0.14366
0.13475
0.13766
0.13647
0.14187
0.13441
0.14012
0.13817
0.14638
0.13835
0.14243
0.13343
0.13397
0.13791
0.14702
0.1412
0.13467
0.13194
0.1329
0.14119
0.13729
0.14218
0.12864
0.14207
0.1439
0.1327
0.13652
0.12885
0.13567
0.1365
0.13232
0.13223
0.12539
0.1385
0.13987
0.13362
0.13474
0.13518
0.14028
0.14165
0.12831
0.14433
0.13741
